,1,10,100,103,104,105,107,108,109,11,112,114,115,116,118,12,122,124,125,128,13,132,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,94,96
ConcatenatedReads_8AB_TP_1_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0595086 0.887133 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.747062 0.92932 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.649983 0.972949],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.053518 0.802895],[-1. -1.],[1.24272e-06 1.16646e-01],[-1. -1.],[4.55475e-07 1.45058e-01],[3.50194e-07 1.23804e-01],[3.27577e-06 1.61107e-01],[1.60037e-07 5.07255e-02],[5.49958e-08 2.84322e-02],[9.95012e-06 1.80478e-01],[-1. -1.],[-1. -1.],[0.0422662 0.880089 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AB_TP_3_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.252047 0.550071],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0386913 0.808329 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[9.65806e-08 7.41405e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.732175 0.845223],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.712452 0.959498],[-1. -1.],[-1. -1.],[0.109303 0.900367],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0668079 0.88977  ],[-1. -1.],[-1. -1.],[0.495742 0.912239],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.855927 0.941264],[0.558321 0.928518],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[3.94560e-08 5.45289e-02],[0.0849814 0.771138 ],[3.10260e-07 8.73678e-02],[0.0305439 0.792104 ],[1.54055e-06 6.94509e-02],[9.13535e-08 1.21324e-01],[4.24248e-07 5.25322e-02],[6.80477e-08 4.92758e-02],[6.65198e-08 2.81310e-02],[3.30810e-07 4.45491e-02],[-1. -1.],[0.0946549 0.854894 ],[0.839455 0.954046],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.458215 0.944433],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AB_TP_4_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.233369 0.596049],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.607928 0.83472 ],[-1. -1.],[-1. -1.],[-1. -1.],[1.52556e-05 3.19436e-01],[-1. -1.],[0.768889 0.969486],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.536205 0.956938],[-1. -1.],[-1. -1.],[1.07631e-05 6.48719e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.755561 0.913516],[-1. -1.],[-1. -1.],[0.732843 0.841306],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.790803 0.913825],[-1. -1.],[-1. -1.],[0.0587945 0.814359 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.450132 0.906187],[-1. -1.],[-1. -1.],[0.0374174 0.679287 ],[-1. -1.],[3.07340e-07 1.58163e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.858172 0.943878],[3.83761e-05 5.13740e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[1.34546e-05 1.15449e-01],[1.33534e-06 4.48829e-01],[1.84090e-07 2.08013e-02],[-1. -1.],[1.80622e-07 5.82743e-02],[6.88681e-07 1.23058e-01],[0.00031354 0.0442414 ],[7.54416e-08 5.04901e-02],[3.23657e-08 2.88321e-02],[0.00502427 0.0938206 ],[-1. -1.],[0.281209 0.877703],[0.751707 0.913113],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[1.95533e-06 7.15424e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.228129 0.877722],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AB_TP_5_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.546244 0.789297],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.720555 0.947209],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.838737 0.969328],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.589859 0.900709],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.819975 0.910397],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.849401 0.962842],[-1. -1.],[-1. -1.],[0.765179 0.950087],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.898899 0.971016],[0.425763 0.770334],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.00777836 0.149936  ],[0.107085 0.756372],[0.061074 0.187297],[0.240804 0.791276],[2.15835e-05 1.19677e-01],[0.0226053 0.304733 ],[1.30418e-05 8.64191e-02],[1.97035e-07 5.01435e-02],[7.51871e-08 2.80741e-02],[1.64609e-07 4.47285e-02],[-1. -1.],[-1. -1.],[0.911089 0.975015],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0582849 0.885149 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AC_TP_1_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.892228 0.989872],[-1. -1.],[-1. -1.],[0.723685 0.935327],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.424877 0.708095],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.119528 0.829888],[0.711012 0.905791],[0.166705 0.851521],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AC_TP_3_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[3.51259e-07 2.00572e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.783788 0.980058],[-1. -1.],[-1. -1.],[0.792341 0.914814],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.301579 0.439208],[-1. -1.],[6.51104e-07 6.22578e-02],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.00077879 0.506746  ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.120208 0.270063],[0.0497917 0.364991 ],[0.181749 0.485581],[-1. -1.],[-1. -1.],[-1. -1.],[0.764855 0.965878],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8AC_TP_4_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.411298 0.931577],[-1. -1.],[-1. -1.],[0.0589544 0.848269 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.195044 0.419147],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[1.98277e-07 5.98513e-02],[-1. -1.],[-1. -1.],[-1. -1.],[4.67716e-06 3.89944e-01],[3.30916e-05 5.15897e-01],[2.41289e-06 3.13585e-01],[0.288755 0.825756],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.116996 0.918775],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[2.08519e-05 6.72529e-01],[-1. -1.],[-1. -1.]
ConcatenatedReads_8PA_TP_3_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.169793 0.891633],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.102326 0.94086 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0078114 0.170242 ],[3.25987e-05 6.49385e-01],[-1. -1.],[1.43672e-04 6.74971e-01],[3.43821e-07 1.21398e-01],[2.22046e-07 5.03651e-02],[6.93571e-06 4.12807e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.132718 0.916426],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0778873 0.655752 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[5.83024e-08 4.49805e-01],[-1. -1.],[-1. -1.]
ConcatenatedReads_8PB_TP_3_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.602196 0.88937 ],[-1. -1.],[-1. -1.],[0.247921 0.681765],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.0274808 0.798105 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.753296 0.909265],[-1. -1.],[-1. -1.],[0.591312 0.962423],[-1. -1.],[-1. -1.],[0.522245 0.921589],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.61035  0.909814],[-1. -1.],[-1. -1.],[0.0220348 0.597612 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[1.22705e-07 3.44920e-02],[0.0258978 0.702319 ],[0.062083 0.719344],[2.39995e-05 3.26512e-01],[-1. -1.],[-1. -1.],[0.128225 0.616411],[4.29625e-08 7.24101e-02],[1.44320e-06 9.53838e-02],[-1. -1.],[-1. -1.],[-1. -1.],[0.359731 0.961318],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8PB_TP_4_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.347525 0.907264],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.529937 0.803864],[-1. -1.],[-1. -1.],[1.08889e-06 1.32433e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.535111 0.845193],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.733651 0.884483],[-1. -1.],[-1. -1.],[0.678555 0.930451],[-1. -1.],[-1. -1.],[0.660585 0.814178],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.771742 0.894395],[-1. -1.],[-1. -1.],[0.0011532 0.505725 ],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.59564  0.955272],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[3.17264e-07 3.47078e-02],[0.0147707 0.299491 ],[2.74552e-05 3.80101e-01],[4.72732e-06 1.30925e-01],[1.16813e-06 3.34898e-01],[5.38178e-06 2.92054e-01],[6.62363e-06 2.28838e-01],[1.68305e-07 4.98958e-02],[0.00035497 0.0453471 ],[-1. -1.],[-1. -1.],[0.608783 0.948468],[0.86539  0.969792],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.889335 0.967551],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_8PB_TP_5_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.380806 0.787756],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.637656 0.928102],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.768536 0.850022],[-1. -1.],[-1. -1.],[2.03446e-07 1.32063e-01],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.77857  0.879511],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.744481 0.891933],[-1. -1.],[-1. -1.],[0.890889 0.93314 ],[-1. -1.],[-1. -1.],[0.739395 0.826314],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.711449 0.865334],[-1. -1.],[-1. -1.],[0.420069 0.601121],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.848179 0.952955],[-1. -1.],[0.811386 0.925842],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[3.99691e-07 4.84328e-02],[0.0004291 0.0948574],[0.0812667 0.276294 ],[0.0492187 0.211177 ],[0.121902 0.72951 ],[2.29638e-07 1.21081e-01],[0.0100858 0.201595 ],[1.72654e-07 5.10378e-02],[0.0005662 0.0454525],[-1. -1.],[-1. -1.],[0.813835 0.962145],[0.942669 0.972214],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.552985 0.901137],[-1. -1.],[-1. -1.]
ConcatenatedReads_9AA_TP_1_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.540967 0.768461],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.690117 0.853324],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.811839 0.976233],[-1. -1.],[-1. -1.],[0.855772 0.951615],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.810489 0.976067],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
ConcatenatedReads_9AA_TP_2_all,[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.654653 0.809958],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.765824 0.876469],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.237852 0.976451],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.748041 0.971291],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[0.511955 0.760061],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.],[-1. -1.]
