Path,SampleName,ReferenceGenome,ProviderNames,is_outgroup,clade_number
/path/to/Mapping_dir,1AA4C_Z02_88,sepi_clade_68,N988S956,1,68
/path/to/Mapping_dir,5PA1C_11JBS_94,sepi_clade_68,N994S989,1,68
/path/to/Mapping_dir,7AA1C_X13_61,sepi_clade_69,N961S953,0,69
/path/to/Mapping_dir,7AA1C_X13_62,sepi_clade_69,N962S953,0,69
/path/to/Mapping_dir,7AA1C_X13_66,sepi_clade_69,N966S953,0,69
/path/to/Mapping_dir,7AA1C_X13_67,sepi_clade_69,N967S953,0,69
/path/to/Mapping_dir,7AA1C_X13_68,sepi_clade_69,N968S953,0,69
/path/to/Mapping_dir,7AA1C_X13_71,sepi_clade_69,N971S953,0,69
/path/to/Mapping_dir,7AA1C_X13_73,sepi_clade_69,N973S953,0,69
/path/to/Mapping_dir,7AA1C_X13_77,sepi_clade_69,N977S953,0,69
/path/to/Mapping_dir,7AA1C_X13_81,sepi_clade_69,N981S953,0,69
/path/to/Mapping_dir,7AA1C_X13_84,sepi_clade_69,N984S953,0,69
/path/to/Mapping_dir,7AA1C_X14_85,sepi_clade_69,N985S954,0,69
/path/to/Mapping_dir,7AA1C_X14_86,sepi_clade_69,N986S954,0,69
/path/to/Mapping_dir,7AA1C_X14_88,sepi_clade_69,N988S954,0,69
/path/to/Mapping_dir,7AA1C_X14_91,sepi_clade_69,N991S954,0,69
/path/to/Mapping_dir,7AA1C_X14_92,sepi_clade_69,N992S954,0,69
/path/to/Mapping_dir,7AA1C_X14_96,sepi_clade_69,N996S954,0,69
/path/to/Mapping_dir,7AA1C_X15_03,sepi_clade_69,N903S960,0,69
/path/to/Mapping_dir,7AA1C_X15_04,sepi_clade_69,N904S960,0,69
/path/to/Mapping_dir,7AA1C_X15_05,sepi_clade_69,N905S960,0,69
/path/to/Mapping_dir,7AA1C_X15_11,sepi_clade_69,N911S960,0,69
/path/to/Mapping_dir,7AA1C_X15_21,sepi_clade_69,N921S960,0,69
/path/to/Mapping_dir,7AA1C_X15_24,sepi_clade_69,N924S960,0,69
/path/to/Mapping_dir,7PA1C_28JC_94,sepi_clade_69,N903S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_93,sepi_clade_69,N904S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_92,sepi_clade_69,N905S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_91,sepi_clade_69,N906S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_86,sepi_clade_69,N911S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_81,sepi_clade_69,N916S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_79,sepi_clade_69,N918S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_75,sepi_clade_69,N922S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_73,sepi_clade_69,N924S979,0,69
/path/to/Mapping_dir,7PA1C_28JC_69,sepi_clade_69,N928S979,0,69
/path/to/Mapping_dir,7PA1K_28JC_65,sepi_clade_69,N932S979,0,69
/path/to/Mapping_dir,7PA1F_28JC_57,sepi_clade_69,N940S979,0,69
/path/to/Mapping_dir,7PA1N_28JC_51,sepi_clade_69,N946S979,0,69
/path/to/Mapping_dir,7PA1N_28JC_49,sepi_clade_69,N948S979,0,69
/path/to/Mapping_dir,7AA4F_9YB_7,sepi_clade_69,N907S944,0,69
/path/to/Mapping_dir,7AA4F_9YB_8,sepi_clade_69,N908S944,0,69
/path/to/Mapping_dir,7AA4F_9YB_16,sepi_clade_69,N916S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_68,sepi_clade_69,N968S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_69,sepi_clade_69,N969S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_72,sepi_clade_69,N972S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_76,sepi_clade_69,N976S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_77,sepi_clade_69,N977S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_78,sepi_clade_69,N978S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_79,sepi_clade_69,N979S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_80,sepi_clade_69,N980S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_83,sepi_clade_69,N983S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_84,sepi_clade_69,N984S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_85,sepi_clade_69,N985S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_86,sepi_clade_69,N986S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_88,sepi_clade_69,N988S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_89,sepi_clade_69,N989S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_90,sepi_clade_69,N990S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_91,sepi_clade_69,N991S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_92,sepi_clade_69,N992S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_93,sepi_clade_69,N993S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_94,sepi_clade_69,N994S944,0,69
/path/to/Mapping_dir,7AA4C_9YB_96,sepi_clade_69,N996S944,0,69
/path/to/Mapping_dir,7AA4F_Z04_17,sepi_clade_69,N917S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_18,sepi_clade_69,N918S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_25,sepi_clade_69,N925S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_47,sepi_clade_69,N947S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_57,sepi_clade_69,N957S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_58,sepi_clade_69,N958S924,0,69
/path/to/Mapping_dir,7AA4F_Z04_60,sepi_clade_69,N960S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_61,sepi_clade_69,N961S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_62,sepi_clade_69,N962S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_64,sepi_clade_69,N964S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_65,sepi_clade_69,N965S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_66,sepi_clade_69,N966S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_67,sepi_clade_69,N967S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_68,sepi_clade_69,N968S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_69,sepi_clade_69,N969S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_70,sepi_clade_69,N970S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_71,sepi_clade_69,N971S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_72,sepi_clade_69,N972S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_73,sepi_clade_69,N973S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_75,sepi_clade_69,N975S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_76,sepi_clade_69,N976S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_77,sepi_clade_69,N977S924,0,69
/path/to/Mapping_dir,7AA4N_Z04_80,sepi_clade_69,N980S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_81,sepi_clade_69,N981S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_82,sepi_clade_69,N982S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_83,sepi_clade_69,N983S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_84,sepi_clade_69,N984S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_85,sepi_clade_69,N985S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_86,sepi_clade_69,N986S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_87,sepi_clade_69,N987S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_88,sepi_clade_69,N988S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_89,sepi_clade_69,N989S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_90,sepi_clade_69,N990S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_91,sepi_clade_69,N991S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_92,sepi_clade_69,N992S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_93,sepi_clade_69,N993S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_94,sepi_clade_69,N994S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_95,sepi_clade_69,N995S924,0,69
/path/to/Mapping_dir,7AA4C_Z04_96,sepi_clade_69,N996S924,0,69
/path/to/Mapping_dir,7AA4F_Z06_87,sepi_clade_69,N987S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_88,sepi_clade_69,N988S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_89,sepi_clade_69,N989S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_90,sepi_clade_69,N990S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_91,sepi_clade_69,N991S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_92,sepi_clade_69,N992S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_94,sepi_clade_69,N994S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_95,sepi_clade_69,N995S983,0,69
/path/to/Mapping_dir,7AA4F_Z06_96,sepi_clade_69,N996S983,0,69
/path/to/Mapping_dir,7AA4C_Z07_37,sepi_clade_69,N937S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_38,sepi_clade_69,N938S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_39,sepi_clade_69,N939S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_40,sepi_clade_69,N940S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_41,sepi_clade_69,N941S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_42,sepi_clade_69,N942S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_43,sepi_clade_69,N943S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_44,sepi_clade_69,N944S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_45,sepi_clade_69,N945S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_46,sepi_clade_69,N946S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_47,sepi_clade_69,N947S921,0,69
/path/to/Mapping_dir,7AA4C_Z07_48,sepi_clade_69,N948S921,0,69
/path/to/Mapping_dir,7AA4F_Z07_50,sepi_clade_69,N950S921,0,69
/path/to/Mapping_dir,7AA4F_Z07_51,sepi_clade_69,N951S921,0,69
/path/to/Mapping_dir,7AA4F_Z07_52,sepi_clade_69,N952S921,0,69
/path/to/Mapping_dir,7AA4C_23YAC_25,sepi_clade_69,N925S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_26,sepi_clade_69,N926S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_27,sepi_clade_69,N927S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_28,sepi_clade_69,N928S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_29,sepi_clade_69,N929S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_30,sepi_clade_69,N930S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_31,sepi_clade_69,N931S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_32,sepi_clade_69,N932S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_33,sepi_clade_69,N933S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_34,sepi_clade_69,N934S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_36,sepi_clade_69,N936S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_37,sepi_clade_69,N937S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_38,sepi_clade_69,N938S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_40,sepi_clade_69,N940S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_42,sepi_clade_69,N942S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_44,sepi_clade_69,N944S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_45,sepi_clade_69,N945S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_47,sepi_clade_69,N947S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_48,sepi_clade_69,N948S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_49,sepi_clade_69,N949S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_51,sepi_clade_69,N951S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_53,sepi_clade_69,N953S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_54,sepi_clade_69,N954S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_55,sepi_clade_69,N955S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_56,sepi_clade_69,N956S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_57,sepi_clade_69,N957S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_58,sepi_clade_69,N958S989,0,69
/path/to/Mapping_dir,7AA4C_23YAC_59,sepi_clade_69,N959S989,0,69
/path/to/Mapping_dir,7AA4F_23YAC_69,sepi_clade_69,N969S989,0,69
/path/to/Mapping_dir,7AA4F_23YAC_71,sepi_clade_69,N971S989,0,69
/path/to/Mapping_dir,8AA4N_22YB_29,sepi_clade_69,N929S954,1,69
/path/to/Mapping_dir,4AA1F_X14_75,sepi_clade_69,N975S954,1,69
/path/to/Mapping_dir,1PB3C_8YDS_84,sepi_clade_69,N984S924,1,69
/path/to/Mapping_dir,8PA3N_23YES_41,sepi_clade_69,N941S983,1,69
/path/to/Mapping_dir,2PB1C_Z06_66,sepi_clade_69,N966S983,1,69
/path/to/Mapping_dir,2PB1K_11JDS_29,sepi_clade_70,N929S955,0,70
/path/to/Mapping_dir,2PB1C_11JDS_73,sepi_clade_70,N973S955,0,70
/path/to/Mapping_dir,2PB1C_11JDS_80,sepi_clade_70,N980S955,0,70
/path/to/Mapping_dir,2PB1C_11JDS_86,sepi_clade_70,N986S955,0,70
/path/to/Mapping_dir,2PB1C_11JDS_90,sepi_clade_70,N990S955,0,70
/path/to/Mapping_dir,2AA1C_X06_76,sepi_clade_70,N976S903,0,70
/path/to/Mapping_dir,2AA1C_28JA_43,sepi_clade_70,N943S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_45,sepi_clade_70,N945S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_46,sepi_clade_70,N946S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_48,sepi_clade_70,N948S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_51,sepi_clade_70,N951S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_53,sepi_clade_70,N953S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_54,sepi_clade_70,N954S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_55,sepi_clade_70,N955S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_57,sepi_clade_70,N957S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_58,sepi_clade_70,N958S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_59,sepi_clade_70,N959S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_62,sepi_clade_70,N962S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_64,sepi_clade_70,N964S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_66,sepi_clade_70,N966S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_68,sepi_clade_70,N968S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_69,sepi_clade_70,N969S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_71,sepi_clade_70,N971S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_72,sepi_clade_70,N972S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_73,sepi_clade_70,N973S953,0,70
/path/to/Mapping_dir,2AA1C_28JA_74,sepi_clade_70,N974S953,0,70
/path/to/Mapping_dir,2AA1K_28JA_80,sepi_clade_70,N980S953,0,70
/path/to/Mapping_dir,2AA1N_28JB_16,sepi_clade_70,N916S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_20,sepi_clade_70,N920S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_22,sepi_clade_70,N922S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_24,sepi_clade_70,N924S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_27,sepi_clade_70,N927S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_28,sepi_clade_70,N928S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_29,sepi_clade_70,N929S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_30,sepi_clade_70,N930S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_31,sepi_clade_70,N931S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_32,sepi_clade_70,N932S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_72,sepi_clade_70,N972S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_73,sepi_clade_70,N973S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_74,sepi_clade_70,N974S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_78,sepi_clade_70,N978S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_79,sepi_clade_70,N979S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_81,sepi_clade_70,N981S989,0,70
/path/to/Mapping_dir,2AA1N_28JB_82,sepi_clade_70,N982S989,0,70
/path/to/Mapping_dir,2AA1F_28JB_86,sepi_clade_70,N986S989,0,70
/path/to/Mapping_dir,2AA3N_8YCS_2,sepi_clade_70,N902S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_3,sepi_clade_70,N903S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_4,sepi_clade_70,N904S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_5,sepi_clade_70,N905S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_6,sepi_clade_70,N906S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_8,sepi_clade_70,N908S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_10,sepi_clade_70,N910S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_13,sepi_clade_70,N913S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_14,sepi_clade_70,N914S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_16,sepi_clade_70,N916S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_17,sepi_clade_70,N917S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_18,sepi_clade_70,N918S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_21,sepi_clade_70,N921S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_23,sepi_clade_70,N923S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_24,sepi_clade_70,N924S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_28,sepi_clade_70,N928S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_29,sepi_clade_70,N929S955,0,70
/path/to/Mapping_dir,2AA3N_8YCS_30,sepi_clade_70,N930S955,0,70
/path/to/Mapping_dir,2AA3K_8YCS_32,sepi_clade_70,N932S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_67,sepi_clade_70,N967S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_68,sepi_clade_70,N968S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_69,sepi_clade_70,N969S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_70,sepi_clade_70,N970S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_71,sepi_clade_70,N971S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_72,sepi_clade_70,N972S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_73,sepi_clade_70,N973S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_76,sepi_clade_70,N976S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_77,sepi_clade_70,N977S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_78,sepi_clade_70,N978S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_79,sepi_clade_70,N979S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_80,sepi_clade_70,N980S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_82,sepi_clade_70,N982S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_83,sepi_clade_70,N983S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_84,sepi_clade_70,N984S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_85,sepi_clade_70,N985S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_86,sepi_clade_70,N986S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_87,sepi_clade_70,N987S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_88,sepi_clade_70,N988S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_90,sepi_clade_70,N990S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_92,sepi_clade_70,N992S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_93,sepi_clade_70,N993S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_94,sepi_clade_70,N994S955,0,70
/path/to/Mapping_dir,2AA3C_8YCS_95,sepi_clade_70,N995S955,0,70
/path/to/Mapping_dir,2AA3F_8YCS_96,sepi_clade_70,N996S955,0,70
/path/to/Mapping_dir,2AA3F_9YD_2,sepi_clade_70,N902S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_3,sepi_clade_70,N903S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_4,sepi_clade_70,N904S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_5,sepi_clade_70,N905S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_6,sepi_clade_70,N906S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_7,sepi_clade_70,N907S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_8,sepi_clade_70,N908S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_9,sepi_clade_70,N909S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_10,sepi_clade_70,N910S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_11,sepi_clade_70,N911S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_12,sepi_clade_70,N912S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_15,sepi_clade_70,N915S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_16,sepi_clade_70,N916S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_17,sepi_clade_70,N917S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_18,sepi_clade_70,N918S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_19,sepi_clade_70,N919S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_20,sepi_clade_70,N920S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_21,sepi_clade_70,N921S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_22,sepi_clade_70,N922S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_23,sepi_clade_70,N923S956,0,70
/path/to/Mapping_dir,2AA3F_9YD_24,sepi_clade_70,N924S956,0,70
/path/to/Mapping_dir,2AA3N_9YD_32,sepi_clade_70,N932S956,0,70
/path/to/Mapping_dir,2AA3N_9YD_43,sepi_clade_70,N943S956,0,70
/path/to/Mapping_dir,2AA3N_9YD_46,sepi_clade_70,N946S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_50,sepi_clade_70,N950S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_53,sepi_clade_70,N953S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_60,sepi_clade_70,N960S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_64,sepi_clade_70,N964S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_65,sepi_clade_70,N965S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_67,sepi_clade_70,N967S956,0,70
/path/to/Mapping_dir,2AA3K_9YD_72,sepi_clade_70,N972S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_73,sepi_clade_70,N973S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_74,sepi_clade_70,N974S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_77,sepi_clade_70,N977S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_79,sepi_clade_70,N979S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_80,sepi_clade_70,N980S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_83,sepi_clade_70,N983S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_85,sepi_clade_70,N985S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_86,sepi_clade_70,N986S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_87,sepi_clade_70,N987S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_88,sepi_clade_70,N988S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_89,sepi_clade_70,N989S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_91,sepi_clade_70,N991S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_92,sepi_clade_70,N992S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_93,sepi_clade_70,N993S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_94,sepi_clade_70,N994S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_95,sepi_clade_70,N995S956,0,70
/path/to/Mapping_dir,2AA3C_9YD_96,sepi_clade_70,N996S956,0,70
/path/to/Mapping_dir,1AA1N_Z07_76,sepi_clade_70,N976S921,0,70
/path/to/Mapping_dir,1AA1N_Z07_77,sepi_clade_70,N977S921,0,70
/path/to/Mapping_dir,1AA1N_Z07_80,sepi_clade_70,N980S921,0,70
/path/to/Mapping_dir,2AA3C_23YAC_87,sepi_clade_70,N987S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_88,sepi_clade_70,N988S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_90,sepi_clade_70,N990S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_91,sepi_clade_70,N991S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_93,sepi_clade_70,N993S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_94,sepi_clade_70,N994S989,0,70
/path/to/Mapping_dir,2AA3C_23YAC_95,sepi_clade_70,N995S989,0,70
/path/to/Mapping_dir,2AA3C_23YBC_1,sepi_clade_70,N901S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_2,sepi_clade_70,N902S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_3,sepi_clade_70,N903S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_4,sepi_clade_70,N904S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_5,sepi_clade_70,N905S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_6,sepi_clade_70,N906S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_7,sepi_clade_70,N907S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_8,sepi_clade_70,N908S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_9,sepi_clade_70,N909S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_10,sepi_clade_70,N910S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_11,sepi_clade_70,N911S979,0,70
/path/to/Mapping_dir,2AA3C_23YBC_12,sepi_clade_70,N912S979,0,70
/path/to/Mapping_dir,2AA3K_23YBC_14,sepi_clade_70,N914S979,0,70
/path/to/Mapping_dir,2AA3K_23YBC_17,sepi_clade_70,N917S979,0,70
/path/to/Mapping_dir,2AA3K_23YBC_19,sepi_clade_70,N919S979,0,70
/path/to/Mapping_dir,2AA3F_23YBC_26,sepi_clade_70,N926S979,0,70
