,1,2,3,4
KIT_57K_MG7_B7,0,0.010582649,0,0
KIT_57N_MG7_C7,0,0,0.014918165,0
KIT_238C_MG7_E7,0,0,0,0
KIT_238K_MG7_F7,0,0,0,0
KIT_238N_MG7_G7,0,0,0,0
KIT_238F_MG7_H7,0,0,0,0
KIT_35C_MG7_A8,0,0,0,1.002500415
KIT_35K_MG7_B8,0,0,0,0.99384892
KIT_35N_MG7_C8,0,0,0,0.991394579
KIT_229C_MG7_E8,0,0,0,0
KIT_229K_MG7_F8,0,0,0,0
KIT_229N_MG7_G8,0,0,0,0.824834228
KIT_229F_MG7_H8,0,0,0,0
KIT_77C_MG7_A9,0,0,0,0
KIT_77K_MG7_B9,0,0,0,0.802453637
KIT_77N_MG7_C9,0,0,0.028781828,0
KIT_214C_MG7_E9,0,0,0,0
KIT_214K_MG7_F9,0,0,0,0
KIT_214N_MG7_G9,0,0,0,0.980476022
KIT_214F_MG7_H9,0,0,0,0.425915122
KIT_89C_MG7_A10,0.188430995,0,0,0.731628358
KIT_89K_MG7_B10,0.157619104,0,0,0.741133928
KIT_89N_MG7_C10,0.184315354,0,0,0.729279399
KIT_82C_MG7_E10,0,0,0,0
KIT_82K_MG7_F10,0,0,0,0
KIT_82N_MG7_G10,0,0,0,0
KIT_82F_MG7_H10,0,0,0,0
KIT_NEGCONTROL_MG7_A11,0,0,0,0
KIT_MOCK7_MG7_B11,0,0,0,0
KIT_MOCK6_MG7_C11,0,0,0,0
KIT_MOCK4_MG7_E11,0,0,0,0
KIT_MOCK3_MG7_F11,0,0,0,0
KIT_MOCK2_MG7_G11,0,0.863933027,0,0
KIT_MOCK1_MG7_H11,0,0.344763041,0,0.645441353
KIT_239C_MG7_A12,0,0,0,0
KIT_239K_MG7_B12,0,0,0,0
KIT_239N_MG7_C12,0,0,0,0
KIT_211C_MG7_E12,0,0,0,0
KIT_211K_MG7_F12,0,0,0,0
KIT_211N_MG7_G12,0,0,0,0.91994971
KIT_211F_MG7_H12,0,0,0,0.925786734
