,C.1.1,C.1.2.1,C.1.2.2,C.2.1.1,C.2.1.2,C.2.2.1.1,C.2.2.1.2.1.1,C.2.2.1.2.1.2,C.2.2.1.2.1.3,C.2.2.1.2.2.2,C.2.2.1.3.1,C.2.2.1.3.2.1,C.2.2.1.3.2.2.1.1.1,C.2.2.1.3.2.2.2,C.2.2.1.3.2.3,C.2.2.1.3.2.4.1
ConcatenatedReads_7AA_TP_4_all,0.0,0.0,0.0,0.0,0.0,0.0,0.06569656729698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329398036003113,0.1146356463432312
ConcatenatedReads_7AA_TP_5_all,0.0,0.0,0.061408258974552155,0.0,0.0,0.0,0.8220528364181519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054320078343153,0.0
ConcatenatedReads_7AB_TP_1_all,0.0,0.6617238521575928,0.3105179965496063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_TP_3_all,0.0,0.363512247800827,0.29212188720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_TP_4_all,0.0,0.5069501996040344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_TP_5_all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150219202041626,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PA_TP_1_all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PA_TP_3_all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571624517440796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PA_TP_5_all,0.0,0.0,0.0,0.0,0.0,0.0,0.7266581058502197,0.5379078388214111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PB_TP_4_all,0.04581258445978165,0.0617612861096859,0.24599751830101013,0.044960975646972656,0.0803757831454277,0.028632862493395805,0.11630794405937195,0.017338775098323822,0.0,0.1705797016620636,0.0,0.0,0.02531384862959385,0.0,0.0,0.07147157192230225
ConcatenatedReads_8AA_TP_3_all,0.0,0.0,0.0,0.0,0.03460302576422691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_8AA_TP_4_all,0.0,0.0,0.06522487848997116,0.0,0.005783878732472658,0.0,0.8217633962631226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200160622596741,0.0
ConcatenatedReads_8AB_TP_1_all,0.0052441321313381195,0.2553057372570038,0.0,0.0,0.17015716433525085,0.0,0.27182283997535706,0.0,0.0,0.0,0.0,0.0,0.08249779045581818,0.0,0.0,0.0
ConcatenatedReads_8AB_TP_3_all,0.0596957765519619,0.5725875496864319,0.0,0.0,0.0457632914185524,0.0043821209110319614,0.03793884068727493,0.0,0.0,0.0,0.0,0.0,0.013270045630633831,0.0,0.0,0.0
ConcatenatedReads_8AB_TP_4_all,0.01287956815212965,0.3942936062812805,0.08579513430595398,0.0,0.0,0.052062612026929855,0.03531694784760475,0.0,0.0,0.0,0.0,0.0,0.10434922575950623,0.18065397441387177,0.0,0.0
ConcatenatedReads_8AB_TP_5_all,0.1624719649553299,0.3911324739456177,0.0,0.0,0.0,0.18371522426605225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_8AC_TP_1_all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_8AC_TP_3_all,0.0,0.0,0.34224435687065125,0.0,0.0,0.0,0.21271297335624695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_8AC_TP_4_all,0.0,0.005800953600555658,0.0,0.0,0.0017784028314054012,0.0,0.8738726377487183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699077621102333
ConcatenatedReads_8PA_TP_3_all,0.0,0.0,0.0,0.0,0.07395730167627335,0.0,0.621921181678772,0.0,0.143111914396286,0.0,0.0,0.0,0.0,0.0,0.0,0.011656600050628185
ConcatenatedReads_8PB_TP_3_all,0.0,0.10209514945745468,0.007892613299190998,0.0,0.0,0.054998185485601425,0.13006377220153809,0.0,0.020056437700986862,0.0,0.0,0.0,0.5419976711273193,0.0,0.0,0.0
ConcatenatedReads_8PB_TP_4_all,0.024656837806105614,0.2649439871311188,0.0,0.0,0.048795852810144424,0.060702402144670486,0.150150328874588,0.0,0.010447039268910885,0.0,0.0,0.09072946757078171,0.09505151212215424,0.0,0.0,0.0
ConcatenatedReads_8PB_TP_5_all,0.0,0.30554279685020447,0.0,0.0,0.05086228623986244,0.03471554070711136,0.29013514518737793,0.0,0.06994421780109406,0.0,0.0,0.0762394368648529,0.030283434316515923,0.0,0.0,0.01983555592596531
ConcatenatedReads_9AA_TP_1_all,0.0,0.0,0.0,0.0,0.005369165912270546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_9AA_TP_2_all,0.0,0.0,0.7644052505493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_9AA_TP_3_all,0.0,0.0,0.2802901268005371,0.0,0.0,0.0,0.0,0.0,0.0,0.7857989072799683,0.0,0.0,0.0,0.0,0.7419456243515015,0.18726500868797302
ConcatenatedReads_9PA_TP_2_all,0.0,0.0,0.0,0.0,0.24030177295207977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809457182884216,0.0
ConcatenatedReads_9PA_TP_3_all,0.0,0.0,0.0,0.0,0.3158414363861084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681647002696991,0.0
ConcatenatedReads_OCA_TP_2_all,0.0,0.0,0.06153017282485962,0.17111913859844208,0.0,0.0,0.1278344690799713,0.0,0.15617027878761292,0.0,0.19670191407203674,0.0,0.28424072265625,0.0,0.0,0.0
ConcatenatedReads_OCA_TP_4_all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896070420742035,0.0
ConcatenatedReads_OCB_TP_2_all,0.0,0.0,0.2878759503364563,0.24102254211902618,0.0,0.0,0.060312315821647644,0.0,0.10407824069261551,0.0,0.05623091012239456,0.0,0.2989836037158966,0.0,0.0,0.0
ConcatenatedReads_10AA_5_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.7903226017951965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_10PA_5_MG5,0.0,0.0,0.0,0.2850543260574341,0.004268386866897345,0.0,0.0,0.0,0.6355844736099243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_10PB_5_MG5,0.0,0.0,0.0,0.1872718185186386,0.0,0.0,0.0,0.0,0.27582454681396484,0.0,0.0,0.0,0.29148516058921814,0.0,0.0,0.0
ConcatenatedReads_11AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_11AA_3_MG5,0.0,0.026267100125551224,0.03534334897994995,0.0,0.0,0.0,0.0,0.0,0.0,0.02651243470609188,0.0,0.0,0.0,0.0,0.0,0.08288314193487167
ConcatenatedReads_11AA_4_MG7,0.0,0.0,0.16900886595249176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43426084518432617
ConcatenatedReads_11PA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_11PA_3_MG5,0.0,0.0,0.0,0.0,0.017905142158269882,0.0,0.8924468159675598,0.0,0.06371606886386871,0.0,0.0,0.0,0.0,0.0,0.0,0.01436317153275013
ConcatenatedReads_11PA_4_MG7,0.0,0.0,0.00894562341272831,0.0,0.0,0.0,0.95948326587677,0.0,0.036690182983875275,0.0,0.0,0.0,0.0,0.0,0.0,0.017374509945511818
ConcatenatedReads_12AA_3_MG4,0.0,0.0,0.0,0.0,0.016068456694483757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_12AA_3_MG7,0.0,0.0,0.0,0.007101100403815508,0.00653819739818573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_12AA_4_MG7,0.0,0.0,0.7293817400932312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_12PA_4_MG7,0.0,0.0,0.3806750476360321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6928055286407471,0.0,0.0
ConcatenatedReads_13AA_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_13AA_1_MG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_13AA_3_MG5,0.0,0.0,0.3513328433036804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_13AA_4_MG6,0.0,0.0,0.0,0.0,0.0031122288201004267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_13PA_4_MG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_13PB_1_MG1,0.0,0.0,0.0,0.1389971822500229,0.011325688101351261,0.0,0.0,0.0,0.2606431543827057,0.0,0.0,0.0,0.0,0.0,0.0,0.5202579498291016
ConcatenatedReads_13PB_1_MG7,0.0,0.0,0.0,0.47201308608055115,0.11554372310638428,0.0,0.0,0.20238526165485382,0.26113492250442505,0.0,0.0,0.0,0.0,0.0,0.0,0.28587672114372253
ConcatenatedReads_14AA_2_MG7,0.0,0.0,0.9160190224647522,0.0,0.007523692678660154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_14AA_3_MG5,0.0,0.0,0.0,0.0,0.006395774427801371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_14PA_2_MG4,0.14645853638648987,0.0,0.0,0.0,0.0,0.051458343863487244,0.3377993702888489,0.0,0.043941982090473175,0.0,0.0,0.0,0.045255232602357864,0.0,0.0,0.0
ConcatenatedReads_14PA_2_MG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815966367721558,0.0,0.0,0.0,0.0,0.0,0.17704607546329498,0.0
ConcatenatedReads_14PA_3_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.012362770736217499,0.0,0.6217647194862366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_15AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_15AA_5_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.9844498038291931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_15AB_4_MG7,0.0,0.0,0.2868535816669464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588102102279663,0.0
ConcatenatedReads_15PA_1_MG6,0.0,0.0,0.008401145227253437,0.5731752514839172,0.0956869050860405,0.0,0.11837244778871536,0.0,0.0969177708029747,0.0,0.0,0.0,0.0,0.0,0.07659204304218292,0.0
ConcatenatedReads_15PA_4_MG7,0.0,0.0,0.0,0.28942692279815674,0.0,0.0,0.4340033531188965,0.0,0.0547834187746048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_15PA_5_MG5,0.0,0.0,0.0,0.04438764974474907,0.0,0.0,0.30966392159461975,0.0,0.5174431204795837,0.0,0.0,0.0,0.007408879231661558,0.0,0.0,0.0
ConcatenatedReads_16PB_3_MG7,0.15427519381046295,0.0,0.0,0.0,0.0,0.05352005362510681,0.3572143316268921,0.0,0.07108362019062042,0.0,0.0,0.0,0.024697598069906235,0.0,0.0,0.0
ConcatenatedReads_17AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_17AB_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_17PA_3_MG4,0.0,0.0,0.0,0.0,0.0,0.0,0.9246010184288025,0.0,0.04169411584734917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_17PA_3_MG7,0.0,0.0,0.0,0.0005920993280597031,0.0,0.0,0.9394018054008484,0.0,0.08597118407487869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_19AA_1_MG6,0.0,0.0,0.0,0.0,0.0007053956505842507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068270683288574,0.15551555156707764
ConcatenatedReads_19AA_3_MG7,0.0,0.0,0.005385795142501593,0.0,0.0005062317941337824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277508556842804,0.20754586160182953
ConcatenatedReads_19PA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_19PA_3_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1AA_1_MG2,0.0,0.0,0.0,0.0,0.4883289337158203,0.0,0.3514084815979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1AA_3_MG1,0.0,0.33559539914131165,0.0,0.0,0.0910404622554779,0.0,0.10169657319784164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1AA_3_MG2,0.0,0.3520036041736603,0.0,0.0,0.02661493420600891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1AA_4_MG3,0.0,0.04462401941418648,0.02207311801612377,0.0,0.21176718175411224,0.07627745717763901,0.2658989131450653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1AA_5_MG5,0.0,0.03398602455854416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1PA_1_MG2,0.0,0.0,0.0,0.0,0.286405086517334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1PA_2_MG1,0.0,0.014161371625959873,0.0,0.0,0.04307226091623306,0.0,0.6545306444168091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1PA_4_MG1,0.0,0.009907879866659641,0.0,0.0,0.044060226529836655,0.0,0.5857714414596558,0.0,0.0,0.0,0.0,0.0,0.2716917395591736,0.0,0.0,0.0
ConcatenatedReads_1PA_5_MG6,0.0,0.0,0.0,0.0,0.014583922922611237,0.0,0.5939112901687622,0.043761588633060455,0.29461637139320374,0.0,0.0,0.0,0.04313806816935539,0.0,0.0,0.0
ConcatenatedReads_1PB_2_MG1,0.0,0.0,0.0,0.0,0.31585341691970825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1PB_2_MG4,0.07025264203548431,0.0,0.0,0.0,0.5377992391586304,0.09909114241600037,0.13107644021511078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21858307719230652
ConcatenatedReads_1PB_3_MG2,0.03952886536717415,0.0,0.0,0.021507028490304947,0.08045230805873871,0.1036585345864296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09029948711395264,0.19107288122177124
ConcatenatedReads_1PB_3_MG3,0.051812928169965744,0.004521254915744066,0.0,0.0373038649559021,0.07017553597688675,0.15102173388004303,0.0,0.0,0.0,0.040527861565351486,0.22047245502471924,0.0,0.0,0.0,0.08197827637195587,0.16055463254451752
ConcatenatedReads_21AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041314125061035,0.1709357351064682
ConcatenatedReads_21PA_5_MG5,0.0,0.0,0.11085117608308792,0.0,0.0,0.0,0.6590564250946045,0.0,0.19247634708881378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_22AA_1_MG6,0.19498828053474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974195599555969,0.0
ConcatenatedReads_22PA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.6910966038703918,0.0,0.28875720500946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_23AA_1_MG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_23PA_1_MG6,0.0,0.47955766320228577,0.0,0.3824703097343445,0.0,0.0,0.0,0.32605108618736267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_24AA_1_MG6,0.0,0.0,0.0,0.0,0.2814476191997528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17217542231082916,0.0
ConcatenatedReads_24AA_3_MG5,0.0,0.0,0.5991766452789307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_25AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18917936086654663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_25PA_1_MG6,0.0,0.0,0.0,0.0,0.21005721390247345,0.0,0.689978837966919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2AA_1_MG2,0.0,0.0,0.0,0.0,0.0,0.0,0.8222384452819824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2AA_3_MG3,0.0,0.0,0.00418444536626339,0.020496053621172905,0.0,0.0,0.8916720747947693,0.0,0.0,0.0,0.0,0.07941645383834839,0.0,0.0,0.0,0.0
ConcatenatedReads_2AA_5_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.12695613503456116,0.0,0.5055870413780212,0.0,0.0,0.06850886344909668,0.0,0.0,0.0,0.0
ConcatenatedReads_2AB_3_MG2,0.0,0.04086700826883316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2AB_3_MG4,0.0,0.0,0.0,0.0,0.007340983022004366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2AB_5_MG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2PA_1_MG2,0.23432141542434692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2PA_3_MG3,0.06076768785715103,0.0,0.03133074566721916,0.0,0.0,0.04244677349925041,0.18557098507881165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2PB_1_MG1,0.0,0.0,0.0,0.14728504419326782,0.0,0.0,0.17019473016262054,0.30516213178634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600147306919098
ConcatenatedReads_3AA_2_MG1,0.0,0.0,1.1090198755264282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_3AA_2_MG4,0.0,0.0,0.8253837823867798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20540207624435425
ConcatenatedReads_3AB_2_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_3AB_2_MG4,0.0,0.0,0.879516065120697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_3PA_2_MG1,0.0,0.0,0.0,0.008654038421809673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AA_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8567732572555542,0.0
ConcatenatedReads_4AA_1_MG3,0.0,0.0,0.4545454680919647,0.0,0.09047619253396988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AA_1_MG5,0.0,0.0,0.6443691253662109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584188759326935,0.0
ConcatenatedReads_4AB_1_MG3,0.0,0.0,0.7766879796981812,0.00031851898529566824,0.00033277904731221497,0.0,0.19939526915550232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AB_1_MG5,0.0,0.0,0.829299807548523,0.00014984430163167417,0.0,0.0,0.16675107181072235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AC_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AC_1_MG5,0.0,0.0,0.1523618847131729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252714514732361,0.0
ConcatenatedReads_4PA_2_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898638904094696,0.0
ConcatenatedReads_4PA_2_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540043473243713,0.0
ConcatenatedReads_5AA_1_MG1,0.0,0.0,0.39601463079452515,0.0,0.0005822501261718571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AA_1_MG4,0.0,0.0,0.5509946346282959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AA_3_MG3,0.0,0.0,0.0,0.0,0.007370533887296915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AA_3_MG4,0.0,0.5064384937286377,1.4096492528915405,0.0,0.006149952299892902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976832702755928
ConcatenatedReads_5AB_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AB_1_MG4,0.0,0.0,0.39197105169296265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677948713302612
ConcatenatedReads_5AB_3_MG2,0.0,0.0,0.6118707060813904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AB_3_MG4,0.0,0.2983987629413605,0.4015929698944092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5PA_1_MG1,0.0,0.0,0.0,0.0,0.3472735285758972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5PB_3_MG3,0.0,0.0,0.0,0.0,0.0,0.0,0.6020050644874573,0.0,0.0,0.0,0.0,0.0,0.0,0.06909091025590897,0.0,0.011064213700592518
ConcatenatedReads_6AA_1_MG2,0.40144169330596924,0.0,0.0,0.0,0.0,0.0,0.3104015290737152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_6PA_1_MG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AA_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.5531049966812134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253288209438324,0.07267285138368607
ConcatenatedReads_7AA_1_MG2,0.0,0.0,0.22729265689849854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AA_1_MG4,0.0,0.0,0.0,0.0,0.0,0.0,0.39581114053726196,0.0,0.0,0.07167466729879379,0.0,0.0,0.0,0.0,0.5236867666244507,0.1253758817911148
ConcatenatedReads_7AA_4_MG3,0.0,0.0,0.0,0.0,0.0,0.0,0.06569656729698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329398036003113,0.1146356463432312
ConcatenatedReads_7AA_5_MG5,0.0,0.0,0.061408258974552155,0.0,0.0,0.0,0.8220528364181519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054320078343153,0.0
ConcatenatedReads_7AB_1_MG1,0.0,0.09900534152984619,0.48658064007759094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_1_MG4,0.0,1.667876958847046,0.08511586487293243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_3_MG2,0.0,0.2678571343421936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_3_MG5,0.0,0.38162484765052795,0.3082827925682068,0.0,0.0028998565394431353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_4_MG1,0.0,0.296853244304657,0.10973284393548965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_4_MG4,0.0,1.0375678539276123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_5_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150219202041626,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PA_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7PA_3_MG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571624517440796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
