PATH_ls,SAMPLE_ls,REF_Genome_ls,OUTGROUP_ls,cladeID
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_Z01_1_23YDC_A11,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_Z01_5_23YDC_A55,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0826,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0827,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0830,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0831,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0832,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0837,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0839,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0843,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0845,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0903,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0904,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0905,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0906,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0918,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0921,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1N_X1041,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1K_X1075,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1K_X1085,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1K_X1089,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1K_X1093,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1249,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1250,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1253,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1319,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1401,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1402,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1403,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1406,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1407,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1408,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1409,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1173,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1177,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1178,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1182,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1671,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1705,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1706,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1713,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1715,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1716,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1731,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1742,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1753,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1765,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1788,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1790,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1792,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC20,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4N_16YC48,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC49,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC55,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC57,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC63,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC64,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC68,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC86,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC89,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC91,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC95,cacnes_clade_1,0,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC2F_S1C17,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC2C_S1B84,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,4PA2N_X0945,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,4PA2N_X0971,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC1C_S1C47,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC1N_S1D91,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2C_S1A80,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2C_S1A79,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2F_S1B62,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2N_S1C89,cacnes_clade_1,1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_6_23YDC_A66,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_8_23YDC_A88,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_10_23YDC_A1010,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_14_23YDC_B214,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_16_23YDC_B416,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0916,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0923,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1K_X1077,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1315,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1F_X1316,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1179,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1183,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1184,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1186,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7AB1N_X1189,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1672,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1717,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1762,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1767,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1768,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1769,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1772,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1776,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1784,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC4,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC8,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC14,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC15,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC21,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4N_16YC45,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_16YC59,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC93,cacnes_clade_2,0,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_25YA12,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB3F_24YA14,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1407,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0845,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC1C_S1C47,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC1N_S1D91,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC2F_S1C17,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,0CC2C_S1B84,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,4PA2N_X0945,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,4PA2N_X0971,cacnes_clade_2,1,2
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_7_23YDC_A77,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_9_23YDC_A99,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_11_23YDC_A1111,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_12_23YDC_A1212,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_15_23YDC_B315,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0835,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0840,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0844,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0846,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0913,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1F_X0915,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X1404,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1703,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1704,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1709,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1710,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1711,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1714,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1718,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1719,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1720,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3F_X1721,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1737,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1745,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1747,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3N_X1751,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1758,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1759,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1761,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1764,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1766,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1778,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1779,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1787,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1795,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4C_16YC81,cacnes_clade_3,0,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z05_17_16YB_C517,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3C_Z05_65_16YB_H965,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_41_23YDC_D541,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1K_X0243,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB3N_24YA48,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PA3F_25YE9,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2C_S1A87,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,1PB2C_S1A74,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN57,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0349,cacnes_clade_3,1,3
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_Z01_13_23YDC_B113,cacnes_clade_4,0,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4K_Z01_19_23YDC_B719,cacnes_clade_4,0,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PB4F_16YC2,cacnes_clade_4,0,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AC4C_9YC94,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PA3F_25YE20,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5PB3C_24YB78,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5PB3F_24YB12,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_41_23YDC_D541,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1K_X0243,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA3C_X1770,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,7PA1C_X0828,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB3N_24YA48,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8PA3F_25YE9,cacnes_clade_4,1,4
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_25_23YDC_C125,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_26_23YDC_C226,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_27_23YDC_C327,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_28_23YDC_C428,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_29_23YDC_C529,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_30_23YDC_C630,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_31_23YDC_C731,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_32_23YDC_C832,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_33_23YDC_C933,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_34_23YDC_C1034,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_35_23YDC_C1135,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_37_23YDC_D137,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_40_23YDC_D440,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_41_23YDC_D541,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_55_23YDC_E755,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_56_23YDC_E856,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_57_23YDC_E957,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_58_23YDC_E1058,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_59_23YDC_E1159,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_60_23YDC_E1260,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN34,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN35,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN45,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN54,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN55,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN56,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN59,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1N_PN60,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2AA1K_X0108,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2AB1K_X0306,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2AB1K_X0309,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0337,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0340,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0345,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0346,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0347,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0350,cacnes_clade_5,0,5
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA1F_X0351,cacnes_clade_5,0,5
