PATH_ls,SAMPLE_ls,REF_Genome_ls,OUTGROUP_ls
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_51,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_52,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_53,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_54,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_55,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_56,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_57,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_58,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_59,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,2PA3F_Z01_60,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,BLANK_Z01_61,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3F_Z01_62,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3F_Z01_63,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_64,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_65,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_66,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_67,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_68,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_69,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_70,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_71,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_72,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_73,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_74,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_75,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_76,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_77,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_78,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_79,Pacnes_C1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_80,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_81,Pacnes_C1,1
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_82,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_83,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_84,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_85,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_86,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_87,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_88,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_89,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_90,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_91,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_92,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,5AA3C_Z01_93,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,BLANK_Z01_94,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,BLANK_Z01_95,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,BLANK_Z01_96,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_1,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_2,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_3,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_4,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_5,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_6,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_7,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_8,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_9,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_10,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_11,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_12,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_13,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_14,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_15,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_16,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_17,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_18,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_19,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_20,Pacnes_C1,0
/scratch/mit_lieberman/projects/jsb_cuti/all_samples/AllSteps/Mapping,8AB4F_24YA_21,Pacnes_C1,0
